Gender,true_emotion,pred_emotion,true_EmoAct,true_EmoVal,pred_EmoAct,pred_EmoVal
Female,happy,happy,0.875,1.0,0.81888366,0.8177542
Male,sad,sad,0.375,0.375,0.33189073,0.2555554
Male,happy,neutral,0.5,0.75,0.42757675,0.528384
Male,neutral,neutral,0.375,0.625,0.59635454,0.53881246
Male,neutral,neutral,0.375,0.625,0.5632052,0.5716729
Female,angry,angry,0.625,0.25,0.7987941,0.17433159
Female,happy,surprise,0.5,0.75,0.65118134,0.5967131
Female,sad,neutral,0.375,0.5,0.30920845,0.42697987
Female,angry,angry,0.625,0.25,0.5827426,0.3391632
Female,sad,sad,0.375,0.25,0.36781657,0.40801558
Male,neutral,neutral,0.5,0.5,0.40075445,0.49365398
Female,happy,happy,0.75,0.875,0.66387206,0.7326823
Female,angry,angry,0.5,0.25,0.8065656,0.19665518
Male,happy,neutral,0.375,0.625,0.44035473,0.5510141
Female,happy,contempt,0.625,0.75,0.774252,0.36383194
Female,angry,angry,0.625,0.25,0.7598674,0.18340425
Female,happy,happy,0.875,0.875,0.8102474,0.812328
Male,angry,angry,0.5,0.25,0.8420234,0.19021282
Female,angry,angry,0.875,0.125,0.8554045,0.21256454
Male,neutral,neutral,0.5,0.5,0.42428902,0.49570268
Male,neutral,neutral,0.375,0.5,0.33941916,0.6182937
Female,angry,angry,0.75,0.125,0.8383325,0.18216728
Male,neutral,sad,0.5,0.625,0.315138,0.5081117
Male,happy,happy,0.5,0.375,0.40080523,0.65728086
Female,angry,angry,0.5,0.25,0.5205523,0.60870355
Male,neutral,neutral,0.5,0.625,0.473319,0.51855445
Male,angry,angry,0.75,0.125,0.6644759,0.1911929
Female,happy,happy,0.75,0.875,0.45888275,0.6573974
Male,happy,happy,0.75,0.875,0.73873943,0.79696566
Female,angry,angry,0.625,0.375,0.77260655,0.18086715
Male,angry,angry,0.875,0.125,0.8470043,0.19320376
Female,happy,surprise,0.75,0.75,0.7329311,0.5823868
Male,happy,sad,0.5,0.375,0.42561364,0.451129
Male,neutral,angry,0.375,0.25,0.3827445,0.3343133
Male,happy,happy,0.625,0.875,0.7217044,0.72968465
Female,angry,angry,0.41666675,0.25,0.51806355,0.34772834
Male,neutral,neutral,0.5,0.5,0.53067005,0.46375448
Female,neutral,sad,0.375,0.5,0.53485996,0.45043665
Male,happy,happy,0.5,0.75,0.597328,0.7734316
Male,neutral,neutral,0.5,0.625,0.49262375,0.5328873
Female,happy,happy,0.75,0.875,0.86064225,0.7164749
Male,angry,neutral,0.375,0.25,0.6615754,0.49583337
Female,happy,happy,0.375,0.75,0.6181596,0.76281863
Female,happy,happy,0.75,0.375,0.5645345,0.4072721
Male,happy,neutral,0.625,0.5,0.43820965,0.48475635
Female,happy,angry,0.875,1.0,0.8488614,0.2888219
Male,neutral,neutral,0.5,0.5,0.36935574,0.5759932
Female,happy,surprise,0.5,0.75,0.79466575,0.7204736
Female,happy,surprise,0.75,0.875,0.86970896,0.7240757
Female,happy,happy,0.625,0.75,0.6800266,0.781622
Male,angry,angry,0.75,0.25,0.80482167,0.23983371
Female,happy,surprise,0.625,0.75,0.6624373,0.55590767
Male,happy,happy,0.625,0.375,0.5824818,0.5669884
Male,neutral,happy,0.5,0.375,0.47590107,0.5609
Female,happy,sad,0.625,0.75,0.50636697,0.26404628
Female,happy,happy,0.375,0.5,0.3860364,0.5874794
Female,angry,angry,0.5,0.375,0.5858799,0.38638982
Male,angry,angry,0.875,0.25,0.8227997,0.1762312
Male,happy,happy,0.625,0.75,0.63629085,0.7966247
Male,neutral,happy,0.5,0.625,0.45618713,0.60992146
Male,neutral,sad,0.375,0.375,0.39030486,0.5406885
Male,happy,surprise,0.625,0.25,0.7399242,0.47179714
Female,angry,angry,0.875,0.125,0.8375023,0.18272628
Male,happy,happy,0.5,0.625,0.48780873,0.5674592
Male,sad,neutral,0.375,0.25,0.4212195,0.46299535
Female,angry,surprise,0.875,0.125,0.87983966,0.5381918
Male,happy,surprise,0.625,0.25,0.67159384,0.47431564
Male,neutral,neutral,0.5,0.375,0.41354287,0.4466687
Male,happy,happy,0.375,0.375,0.5963502,0.6584372
Male,neutral,happy,0.5,0.625,0.6073567,0.644221
Male,angry,neutral,0.625,0.375,0.4911501,0.52356
Male,angry,neutral,0.5,0.375,0.40967906,0.46346623
Male,sad,angry,0.375,0.25,0.5108136,0.22712968
Male,happy,sad,0.5,0.75,0.3997741,0.46969157
Male,neutral,sad,0.5,0.5,0.5130903,0.39482254
Female,surprise,surprise,0.375,0.25,0.4629794,0.5257235
Female,happy,happy,0.625,0.75,0.7668237,0.7365689
Male,happy,happy,0.625,0.625,0.73805183,0.74736357
Female,happy,happy,0.625,0.875,0.63087595,0.76991755
Female,neutral,angry,0.41666675,0.5,0.82659316,0.30202165
Male,happy,sad,0.625,0.625,0.4238486,0.5402072
Male,happy,happy,0.5,0.375,0.6134096,0.7343339
Female,happy,happy,0.5,0.75,0.5556594,0.7257981
Male,sad,sad,0.375,0.25,0.33831975,0.31835723
Female,sad,surprise,0.375,0.375,0.33611712,0.6138163
Male,happy,neutral,0.375,0.375,0.42581645,0.5490998
Female,angry,sad,0.625,0.5,0.4756212,0.56503266
Female,happy,happy,0.75,0.875,0.8232817,0.8193562
Female,angry,angry,0.5,0.375,0.508537,0.38284856
Female,sad,sad,0.25,0.25,0.2406319,0.36315364
Male,neutral,sad,0.375,0.5,0.4161684,0.41268075
Female,sad,happy,0.375,0.25,0.45686144,0.69566065
Female,happy,angry,0.625,0.75,0.8475192,0.2828929
Male,neutral,neutral,0.25,0.75,0.48437053,0.46275234
Male,happy,happy,0.5,0.75,0.5013803,0.53811234
Male,happy,happy,0.625,0.5,0.75358295,0.7434274
Female,happy,happy,0.625,0.75,0.6137672,0.60879624
Male,happy,sad,0.5,0.5,0.36943257,0.3796774
Female,sad,sad,0.5,0.25,0.3164222,0.24690586
Female,sad,sad,0.25,0.25,0.29748857,0.44567257
Female,happy,angry,0.25,0.625,0.4823503,0.39200467
Male,neutral,angry,0.5,0.375,0.63736236,0.4520525
Female,happy,happy,0.5,0.75,0.41035363,0.5876404
Female,angry,angry,0.875,0.125,0.8611433,0.23974773
Male,angry,neutral,0.5,0.375,0.4255601,0.44217482
Female,happy,sad,0.625,0.75,0.4986127,0.23914744
Female,happy,angry,0.625,0.875,0.83358884,0.20827337
Female,happy,happy,0.625,1.0,0.8165605,0.81406826
Male,sad,sad,0.25,0.125,0.288374,0.3021485
Female,angry,angry,0.875,0.125,0.8449333,0.19013731
Male,neutral,neutral,0.33333325,0.5,0.4433669,0.5006318
Male,surprise,surprise,0.625,0.375,0.53974664,0.5286585
Male,happy,surprise,0.625,0.375,0.7722782,0.4490452
Male,happy,happy,0.625,0.25,0.5031965,0.5374508
Female,happy,happy,0.625,0.25,0.62288296,0.43494192
Male,neutral,neutral,0.375,0.5,0.483931,0.52094126
Male,sad,sad,0.5,0.25,0.37498838,0.37055737
Female,angry,angry,0.625,0.25,0.79235166,0.19064744
Male,happy,surprise,0.625,0.75,0.5709702,0.64324015
Female,happy,neutral,0.5,0.375,0.5553284,0.50188
Male,happy,contempt,0.625,0.875,0.70078725,0.45951033
Male,angry,angry,0.875,0.25,0.80126894,0.20688428
Female,neutral,neutral,0.25,0.5,0.47733566,0.5380807
Female,neutral,neutral,0.25,0.375,0.3372651,0.5136534
Female,neutral,happy,0.5,0.375,0.4658611,0.6324803
Male,happy,happy,0.875,0.75,0.7184556,0.8057748
Female,happy,happy,0.75,0.875,0.8576462,0.76889396
Male,sad,neutral,0.5,0.375,0.2672323,0.4849105
Female,angry,angry,0.875,0.125,0.85551727,0.21830252
Male,neutral,angry,0.375,0.75,0.800616,0.25641948
Female,happy,neutral,0.5,0.75,0.5280826,0.48868236
Female,happy,angry,0.625,0.75,0.782511,0.34988058
Male,sad,neutral,0.25,0.375,0.40978956,0.4975708
Male,angry,angry,0.625,0.125,0.66426665,0.21323733
Male,neutral,neutral,0.5,0.5,0.40213466,0.500968
Male,happy,sad,0.5,0.5,0.31879416,0.27555412
Female,angry,angry,0.75,0.25,0.8571525,0.3062955
Female,happy,angry,0.625,0.5,0.5799235,0.33588967
Female,angry,happy,0.625,0.375,0.58390224,0.66744375
Female,sad,sad,0.25,0.375,0.23914173,0.54237413
Female,angry,angry,0.875,0.125,0.84636056,0.19706406
Male,angry,angry,0.875,0.25,0.85395855,0.21239696
Male,happy,neutral,0.375,0.375,0.4497219,0.51228726
Male,neutral,neutral,0.25,0.5,0.60818845,0.58203155
Male,angry,surprise,0.625,0.375,0.65890706,0.49849084
Male,happy,sad,0.25,0.5,0.394815,0.4256106
Male,neutral,happy,0.375,0.375,0.6022141,0.8223055
Female,happy,sad,0.5,0.75,0.50862396,0.5757847
Female,angry,angry,0.625,0.375,0.51557004,0.39065203
Male,angry,angry,0.625,0.375,0.7387049,0.20625575
Male,sad,sad,0.25,0.25,0.36748365,0.22259428
Male,angry,angry,0.625,0.25,0.7620625,0.2669654
Male,neutral,neutral,0.5,0.75,0.43905276,0.51988673
Male,sad,sad,0.25,0.25,0.26668575,0.24902216
Female,happy,angry,0.5,0.375,0.8019502,0.2575301
Female,happy,sad,0.25,0.5,0.5217038,0.27884826
Male,neutral,neutral,0.375,0.625,0.42038265,0.5465649
Female,sad,sad,0.5,0.25,0.65610737,0.28531957
Female,happy,happy,0.75,0.875,0.80976385,0.82095766
Male,neutral,neutral,0.5,0.5,0.42533338,0.5565492
Male,happy,happy,0.5,0.25,0.39850086,0.59421355
Female,neutral,neutral,0.375,0.5,0.5962666,0.54245967
Male,sad,sad,0.625,0.125,0.5960914,0.26667222
Female,happy,sad,0.625,0.5,0.45972678,0.24540246
Male,angry,angry,0.875,0.0,0.8405897,0.18415244
Female,angry,angry,0.625,0.25,0.7103592,0.2549406
Female,happy,happy,0.625,0.875,0.75316805,0.7635503
Male,happy,happy,0.375,0.625,0.6323181,0.67151713
Male,angry,angry,0.375,0.375,0.6054313,0.4531507
Male,neutral,neutral,0.375,0.75,0.468501,0.52420765
Male,happy,neutral,0.625,0.625,0.59720284,0.47481027
Female,angry,angry,0.625,0.125,0.80557615,0.1723824
Male,neutral,happy,0.625,0.5,0.55095994,0.62328464
Male,happy,neutral,0.625,0.375,0.5813876,0.46524066
Male,angry,surprise,0.75,0.375,0.56285775,0.45076463
Female,happy,surprise,0.875,0.75,0.8503107,0.63315296
Male,angry,neutral,0.5,0.375,0.68352944,0.53972816
Female,happy,angry,0.625,0.25,0.73434573,0.43338117
Female,neutral,happy,0.375,0.75,0.6496868,0.54991513
Female,happy,surprise,0.75,0.75,0.56757635,0.3028467
Male,happy,sad,0.5,0.5,0.6350623,0.37475207
Male,happy,happy,0.625,0.625,0.59711695,0.78384054
Male,neutral,angry,0.375,0.5,0.5269114,0.43675563
Male,neutral,neutral,0.625,0.5,0.42916524,0.4221881
Male,neutral,sad,0.375,0.375,0.38732782,0.4545254
Male,happy,happy,0.625,0.75,0.62177783,0.5430536
Male,neutral,neutral,0.5,0.5,0.4927851,0.56227
Male,happy,neutral,0.375,0.75,0.469671,0.58278203
Male,happy,happy,0.625,0.625,0.73621655,0.6127596
Male,happy,neutral,0.5,0.75,0.5616182,0.54328746
Female,happy,neutral,0.5,0.75,0.58836174,0.57824165
Male,happy,neutral,0.375,0.625,0.5448988,0.63031435
Male,angry,neutral,0.5,0.25,0.45611003,0.4970118
Male,happy,happy,0.5,0.625,0.6109266,0.6521809
Female,happy,happy,0.625,0.5,0.7211889,0.5276783
Female,happy,surprise,0.75,0.5,0.6308873,0.50359875
Female,angry,angry,0.625,0.125,0.7937916,0.3001684
Female,neutral,happy,0.625,0.75,0.60902154,0.6547693
Male,angry,happy,0.625,0.125,0.6576878,0.5915946
Female,happy,angry,0.625,0.625,0.8082057,0.20579398
Male,neutral,contempt,0.375,0.375,0.47922513,0.46592453
Male,happy,angry,0.5,0.625,0.665077,0.3977125
Male,neutral,contempt,0.375,0.5,0.5169481,0.40714812
Male,happy,angry,0.625,0.25,0.67412746,0.35775
Female,sad,sad,0.5,0.5,0.3290157,0.26271036
Male,sad,sad,0.5,0.375,0.39137912,0.37458816
Female,angry,angry,0.875,0.125,0.8465839,0.20625876
Female,neutral,happy,0.5,0.5,0.40091407,0.6179257
Female,angry,angry,0.875,0.125,0.8490169,0.19670054
Female,happy,surprise,0.75,0.875,0.7404162,0.64953905
Male,angry,happy,0.625,0.25,0.5348481,0.6642139
Female,sad,sad,0.5,0.125,0.33531052,0.5905563
Female,happy,surprise,0.625,0.875,0.8079433,0.68057144
Male,sad,neutral,0.5,0.25,0.49496982,0.42467472
Male,happy,angry,0.625,0.75,0.602102,0.31574503
Male,happy,sad,0.25,0.625,0.2715762,0.4992324
Male,sad,sad,0.5,0.25,0.46860233,0.27901256
Female,neutral,angry,0.25,0.5,0.650671,0.27137244
Female,sad,sad,0.375,0.25,0.60057825,0.25273913
Male,neutral,happy,0.5,0.5,0.45958483,0.61061496
Female,happy,surprise,0.625,0.75,0.85973686,0.73302394
Female,happy,sad,0.5,0.75,0.3794923,0.51850104
Male,happy,contempt,0.625,0.5,0.49413338,0.5090333
Female,happy,surprise,0.75,0.875,0.81261724,0.35529095
Male,happy,sad,0.75,0.75,0.45561418,0.36718327
Female,happy,angry,0.5,0.75,0.57555276,0.38128594
Male,happy,surprise,0.5,0.375,0.69902897,0.4387533
Female,happy,surprise,0.625,0.75,0.7900291,0.5556624
Female,happy,sad,0.25,0.75,0.34611404,0.4709172
Female,happy,happy,0.75,0.875,0.7313262,0.8233734
Female,surprise,surprise,0.625,0.125,0.5593971,0.5268135
Male,angry,contempt,0.75,0.25,0.7218411,0.39579293
Male,angry,angry,0.875,0.375,0.49487895,0.6936726
Female,angry,angry,0.5,0.125,0.73147666,0.28594333
Female,angry,angry,0.5,0.25,0.81683654,0.20264421
Female,happy,happy,0.875,1.0,0.67929333,0.767484
Male,happy,happy,0.375,0.625,0.6165877,0.76625687
Male,angry,contempt,0.625,0.25,0.53525347,0.37436527
Female,happy,angry,0.375,0.75,0.5804676,0.52324605
Female,angry,angry,0.75,0.125,0.8433547,0.23679349
Male,happy,surprise,0.5,0.5,0.5574253,0.5488124
Male,happy,surprise,0.5,0.625,0.43012074,0.5987788
Female,happy,happy,0.75,0.875,0.8513095,0.7926437
Male,sad,sad,0.375,0.5,0.34779245,0.5376702
Female,happy,happy,0.625,0.625,0.65309817,0.65511835
Female,angry,angry,0.75,0.25,0.83176476,0.20420398
Male,angry,angry,0.875,0.25,0.7924566,0.21479431
Male,neutral,happy,0.5,0.625,0.581708,0.6685539
Female,angry,angry,0.625,0.25,0.71121806,0.2954868
Female,angry,contempt,0.375,0.25,0.6785234,0.4937411
Female,angry,angry,0.875,0.0,0.8358257,0.1810882
Male,happy,sad,0.5,0.75,0.47136533,0.48326096
Female,angry,angry,0.875,0.0,0.83712137,0.18943197
Male,happy,neutral,0.625,0.625,0.5086082,0.6264867
Female,angry,contempt,0.625,0.375,0.6200893,0.44217202
Male,sad,happy,0.375,0.25,0.44895646,0.6729313
Male,angry,angry,0.375,0.5,0.5653862,0.44726494
Female,happy,angry,0.625,0.25,0.8562493,0.2618379
Female,angry,angry,0.75,0.25,0.81671476,0.25403702
Female,happy,contempt,0.625,0.625,0.6650617,0.46472552
Female,sad,neutral,0.375,0.5,0.3467066,0.44804808
Female,happy,sad,0.625,0.625,0.8026399,0.35934108
Female,happy,surprise,0.625,0.75,0.6980858,0.5873454
Male,happy,happy,0.625,0.625,0.6233766,0.583408
Male,neutral,neutral,0.375,0.375,0.49937445,0.59262836
Female,happy,happy,0.625,0.875,0.63562775,0.6359238
Female,neutral,angry,0.625,0.625,0.7394884,0.4687319
Male,angry,angry,0.75,0.125,0.7153509,0.27673033
Female,angry,contempt,0.625,0.25,0.7444682,0.24870987
Male,happy,surprise,0.75,0.375,0.721461,0.4400294
Female,happy,angry,0.625,0.25,0.74493295,0.2542819
Female,angry,happy,0.75,0.125,0.8611936,0.71732414
Male,sad,neutral,0.375,0.375,0.33803332,0.40498704
Female,happy,neutral,0.625,0.75,0.52416193,0.6204241
Female,happy,neutral,0.5,0.625,0.5949747,0.59317034
Male,happy,sad,0.5,0.625,0.695682,0.54829484
Female,angry,angry,0.375,0.25,0.808289,0.18037178
Male,neutral,angry,0.625,0.625,0.6248736,0.42951193
Male,angry,surprise,0.75,0.125,0.70255584,0.47443807
Female,angry,angry,0.75,0.125,0.8354177,0.20735951
Male,angry,angry,0.625,0.375,0.7839414,0.2376113
Male,happy,happy,0.375,0.625,0.6172129,0.7040611
Female,angry,angry,0.75,0.125,0.6833441,0.37239417
Female,happy,sad,0.375,0.25,0.70111895,0.21809804
Male,sad,neutral,0.625,0.375,0.34543753,0.47270724
Male,happy,happy,0.625,0.75,0.858237,0.73101836
Female,happy,angry,0.75,0.625,0.8254907,0.19182245
Female,angry,angry,0.58333325,0.41666675,0.8000576,0.22060148
Female,happy,happy,0.625,0.625,0.7783876,0.6981694
Female,happy,surprise,0.625,0.875,0.81099236,0.47018868
Male,sad,neutral,0.25,0.375,0.33888113,0.4947482
Male,happy,angry,0.5,0.375,0.40823048,0.33977067
Male,neutral,neutral,0.625,0.5,0.4703033,0.5505806
Female,happy,happy,0.75,0.75,0.7460925,0.8167538
Male,neutral,neutral,0.375,0.5,0.39543793,0.48181996
Female,angry,angry,0.5,0.375,0.59191084,0.24882916
Male,happy,happy,0.5,0.625,0.49576607,0.666735
Female,happy,happy,0.5,0.75,0.53769684,0.71759367
Female,angry,angry,0.875,0.125,0.840394,0.22192444
Male,happy,contempt,0.375,0.375,0.42673457,0.44914013
Male,angry,angry,0.625,0.25,0.8365312,0.27294758
Female,angry,angry,0.375,0.25,0.5185525,0.25286415
Female,happy,surprise,0.75,0.875,0.82277924,0.2637648
Male,happy,sad,0.375,0.5,0.46256736,0.49236387
Male,happy,happy,0.625,0.75,0.62334085,0.6191731
Female,neutral,sad,0.25,0.5,0.43271083,0.33277252
Female,happy,happy,0.75,0.875,0.7886383,0.8167005
Male,neutral,happy,0.375,0.75,0.64228845,0.76624906
Female,happy,angry,0.875,0.75,0.8497346,0.20101875
Male,happy,neutral,0.625,0.5,0.5241906,0.4451783
Female,happy,angry,0.75,1.0,0.87022257,0.31382135
Male,neutral,angry,0.75,0.5,0.69711316,0.4804201
Female,sad,sad,0.5,0.25,0.4711998,0.28035977
Male,sad,contempt,0.25,0.125,0.4507486,0.49132004
Male,happy,surprise,0.75,0.375,0.7743074,0.42754254
Male,happy,neutral,0.5,0.5,0.41592804,0.5181152
Female,happy,happy,0.5,0.75,0.81929946,0.7783569
Male,neutral,surprise,0.5,0.375,0.687464,0.49685702
Female,happy,sad,0.625,0.75,0.7162864,0.65776193
Male,sad,happy,0.25,0.5,0.51741785,0.81911623
Female,angry,happy,0.625,0.25,0.63996124,0.5720615
Female,happy,happy,0.875,0.875,0.81729925,0.80079025
Male,neutral,happy,0.625,0.25,0.67765033,0.72808176
Female,happy,surprise,0.625,0.5,0.5295876,0.5236552
Male,angry,happy,0.625,0.375,0.7815701,0.79055744
Male,neutral,neutral,0.375,0.375,0.57641876,0.5200974
Female,happy,happy,0.5,0.75,0.614231,0.47755376
Female,angry,angry,0.875,0.125,0.8397337,0.1842286
Female,sad,sad,0.625,0.125,0.72796077,0.19474366
Male,happy,happy,0.625,0.875,0.4295292,0.73742497
Male,angry,neutral,0.625,0.25,0.57670015,0.36080977
Female,sad,sad,0.25,0.25,0.23120965,0.40682817
Male,happy,neutral,0.5,0.625,0.4321179,0.5031875
Male,sad,sad,0.375,0.375,0.3823948,0.3799825
Male,happy,surprise,0.5,0.25,0.66697985,0.410866
Male,happy,happy,0.625,0.75,0.69002694,0.6528128
Female,happy,surprise,0.875,1.0,0.8548621,0.62697303
Female,neutral,sad,0.625,0.375,0.47120023,0.4041599
Male,neutral,neutral,0.625,0.5,0.67746556,0.63465774
Female,angry,angry,0.625,0.25,0.79604834,0.18091877
Female,happy,surprise,0.75,0.375,0.8189392,0.6292582
Male,angry,contempt,0.5,0.375,0.70110035,0.43704596
Female,angry,angry,0.75,0.125,0.83274585,0.18436325
Female,happy,neutral,0.625,0.5,0.4458913,0.47321048
Female,happy,happy,0.625,0.75,0.40339372,0.6414405
Male,happy,angry,0.5,0.375,0.4357906,0.35463282
Female,neutral,neutral,0.41666675,0.5,0.5788207,0.53180176
Male,neutral,happy,0.625,0.5,0.6786528,0.67704576
Male,neutral,happy,0.375,0.375,0.52117777,0.7888448
Female,neutral,neutral,0.41666675,0.5,0.4109545,0.47197267
Male,neutral,happy,0.5,0.5,0.43462846,0.5809943
Female,angry,happy,0.375,0.375,0.43795252,0.4560437
Male,neutral,happy,0.375,0.625,0.47914588,0.59159124
Male,angry,neutral,0.5,0.5,0.42412454,0.44620588
Male,happy,happy,0.75,0.625,0.65036505,0.6574377
Female,sad,sad,0.5,0.25,0.27219158,0.23935309
Female,angry,angry,0.75,0.25,0.7977993,0.24057943
Female,angry,angry,0.875,0.125,0.8507253,0.20118763
Male,neutral,sad,0.375,0.75,0.41921487,0.38537198
Female,happy,neutral,0.5,0.75,0.50256693,0.54789156
Male,neutral,neutral,0.375,0.625,0.3487379,0.47041312
Female,surprise,sad,0.5,0.375,0.32750273,0.5430815
Male,neutral,neutral,0.25,0.5,0.5293074,0.57075554
Female,happy,contempt,0.625,0.625,0.6617982,0.32476658
Female,happy,happy,0.875,0.875,0.816863,0.82135075
Male,neutral,happy,0.25,0.375,0.42839482,0.63843316
Male,happy,surprise,0.75,0.625,0.8252361,0.6720395
Female,angry,angry,0.875,0.125,0.845021,0.18872645
Female,happy,angry,0.375,0.625,0.75685436,0.40333903
Male,happy,happy,0.5,0.75,0.39815038,0.65989494
Female,happy,happy,0.625,0.75,0.8011273,0.6775959
Female,sad,sad,0.125,0.25,0.36461434,0.5033061
Female,neutral,angry,0.375,0.5,0.74297655,0.53514546
Male,happy,happy,0.625,0.625,0.7869059,0.7654901
Male,sad,sad,0.375,0.375,0.41470248,0.275531
Male,sad,sad,0.125,0.25,0.3164941,0.2253851
Male,happy,surprise,0.5,0.625,0.47195816,0.64795315
Female,angry,angry,0.875,0.125,0.8444954,0.18895675
Female,angry,angry,0.625,0.375,0.53566736,0.48629227
Male,happy,happy,0.625,0.75,0.5410098,0.73862773
Female,happy,sad,0.5,0.75,0.2937518,0.29176834
Male,neutral,happy,0.5,0.5,0.4434531,0.6856963
Female,happy,angry,0.375,0.5,0.51879406,0.3236242
Female,happy,happy,0.625,0.75,0.72566175,0.54767215
Female,happy,neutral,0.375,0.5,0.45641083,0.6247756
Male,neutral,surprise,0.25,0.375,0.43934098,0.43755627
Female,angry,angry,0.41666675,0.25,0.6812154,0.20052809
Female,happy,angry,0.5,0.75,0.75738204,0.2305717
Female,happy,neutral,0.375,0.75,0.47782138,0.5683881
Female,angry,angry,0.875,0.25,0.7560911,0.18848076
Female,happy,happy,0.75,0.875,0.8705495,0.6995344
Female,angry,neutral,0.875,0.125,0.6192281,0.5461546
Male,neutral,neutral,0.375,0.625,0.47238323,0.48411766
Female,happy,surprise,0.625,0.625,0.6755321,0.5972736
Female,neutral,angry,0.5,0.375,0.6560895,0.28139034
Female,angry,angry,0.75,0.25,0.8433824,0.21146443
Male,happy,sad,0.625,0.625,0.54398966,0.47895148
Female,happy,happy,0.625,0.75,0.5735102,0.63585186
Female,happy,neutral,0.5,0.5,0.49756238,0.6310629
Male,happy,happy,0.5,0.5,0.5461029,0.62954086
Male,neutral,neutral,0.5,0.5,0.55373156,0.55356073
Male,neutral,neutral,0.625,0.5,0.6015722,0.56239897
Female,happy,happy,0.75,0.875,0.78079677,0.8016815
Male,happy,sad,0.375,0.625,0.39317462,0.4163312
Female,angry,angry,0.375,0.25,0.62038726,0.21247536
Male,happy,sad,0.5,0.625,0.5594935,0.5642661
Female,happy,sad,0.5,0.75,0.40055275,0.42750677
Male,neutral,surprise,0.625,0.25,0.5748583,0.5909301
Female,happy,contempt,0.625,0.75,0.7427317,0.34645474
Male,happy,sad,0.625,0.625,0.5143727,0.4527103
Female,happy,neutral,0.375,0.625,0.41744128,0.5496286
Female,neutral,happy,0.25,0.625,0.53149295,0.6841462
Female,angry,angry,0.75,0.0,0.83282256,0.3675472
Male,neutral,neutral,0.5,0.5,0.44097772,0.6801585
Male,happy,surprise,0.25,0.375,0.4641484,0.5910858
Male,happy,happy,0.625,0.75,0.60337293,0.7753434
Male,sad,sad,0.375,0.5,0.34656465,0.23378319
Male,happy,happy,0.5,0.625,0.6574826,0.77351725
Female,happy,neutral,0.75,1.0,0.4810189,0.50376594
Female,happy,sad,0.375,0.375,0.2940446,0.5194937
Female,angry,neutral,0.375,0.375,0.43838072,0.6037317
Male,happy,happy,0.375,0.625,0.57234955,0.6427074
Female,neutral,neutral,0.5,0.5,0.29635814,0.48000512
Female,angry,angry,0.75,0.25,0.8391297,0.19600034
Female,neutral,surprise,0.41666675,0.58333325,0.5740272,0.5656423
Female,neutral,happy,0.25,0.375,0.7961564,0.82767415
Female,happy,happy,0.625,0.875,0.7864634,0.8099316
Female,neutral,sad,0.25,0.5,0.36766145,0.5609682
