Gender,true_emotion,pred_emotion,true_EmoAct,true_EmoVal,pred_EmoAct,pred_EmoVal
Male,happy,surprise,0.375,0.625,0.49750164,0.5777582
Female,happy,happy,0.5,0.625,0.6441676,0.5589535
Female,angry,happy,0.625,0.75,0.7449853,0.6460345
Male,angry,angry,0.5,0.125,0.6160478,0.2680813
Male,happy,happy,0.625,0.5,0.6226758,0.6535362
Male,sad,neutral,0.5,0.375,0.37024847,0.4805888
Male,happy,happy,0.625,0.625,0.71515113,0.6790854
Female,happy,happy,0.5,0.75,0.6262178,0.6932974
Female,angry,angry,0.58333325,0.41666675,0.7954661,0.20206065
Female,happy,happy,0.625,0.75,0.56274587,0.69377834
Female,happy,neutral,0.5,0.625,0.6589948,0.56985927
Male,neutral,neutral,0.625,0.375,0.6066171,0.6053247
Male,happy,happy,0.5,0.625,0.45332676,0.6664007
Male,neutral,happy,0.5,0.5,0.86246395,0.80219626
Female,angry,angry,0.75,0.25,0.8054288,0.16345543
Female,happy,happy,0.75,0.875,0.80446386,0.8250012
Male,happy,contempt,0.5,0.625,0.5714923,0.558258
Male,happy,happy,0.5,0.75,0.5664647,0.7070439
Female,happy,surprise,0.875,0.875,0.87970406,0.6299842
Male,sad,neutral,0.25,0.5,0.3487837,0.40330186
Male,sad,neutral,0.375,0.25,0.47830343,0.51734626
Male,angry,happy,0.625,0.625,0.64863265,0.60455877
Male,angry,neutral,0.625,0.375,0.7722341,0.5740662
Male,sad,sad,0.5,0.25,0.40464407,0.40681428
Male,sad,sad,0.5,0.25,0.50786215,0.21497111
Male,happy,angry,0.625,0.375,0.7315088,0.31314504
Female,happy,happy,0.75,0.625,0.76062334,0.7282964
Female,happy,happy,0.625,0.75,0.6093025,0.49807575
Female,happy,angry,0.625,0.75,0.50133866,0.5818244
Female,happy,surprise,0.75,1.0,0.85713214,0.2739313
Male,sad,sad,0.375,0.375,0.3358448,0.3969437
Female,angry,angry,0.875,0.125,0.8775481,0.24489614
Male,neutral,surprise,0.375,0.375,0.59102243,0.54074997
Male,angry,neutral,0.625,0.125,0.64635277,0.5278666
Male,happy,happy,0.75,0.375,0.7483692,0.6965577
Male,happy,sad,0.375,0.75,0.3614557,0.39250347
Female,angry,angry,0.875,0.125,0.8192862,0.1627268
Male,happy,happy,0.375,0.5,0.76404494,0.5957803
Male,happy,contempt,0.375,0.5,0.5887901,0.557657
Male,neutral,sad,0.25,0.375,0.3632008,0.5283938
Male,neutral,neutral,0.125,0.375,0.3398107,0.5146647
Male,happy,happy,0.75,0.75,0.6785476,0.61647415
Female,sad,sad,0.0,0.125,0.23759097,0.26925877
Male,neutral,sad,0.25,0.5,0.29318303,0.34082782
Female,happy,happy,0.75,0.75,0.7474274,0.7285022
Female,angry,angry,0.625,0.25,0.72043765,0.23836723
Male,happy,happy,0.25,0.375,0.46719876,0.638409
Female,neutral,sad,0.125,0.5,0.2522241,0.26951608
Male,happy,happy,0.625,0.75,0.76850104,0.78318125
Female,angry,sad,0.625,0.375,0.5404121,0.50284064
Female,sad,sad,0.5,0.125,0.3535645,0.19475894
Male,neutral,surprise,0.375,0.5,0.63304913,0.6219691
Male,neutral,neutral,0.5,0.5,0.434765,0.47073495
Male,angry,happy,0.5,0.25,0.694295,0.59616566
Male,angry,angry,0.75,0.125,0.78738606,0.164103
Male,angry,surprise,0.75,0.25,0.6614566,0.5242813
Female,angry,angry,0.875,0.125,0.8710832,0.19814809
Female,angry,angry,0.875,0.25,0.65547705,0.64181787
Female,angry,angry,0.625,0.125,0.70585823,0.2030543
Male,sad,sad,0.375,0.25,0.78158295,0.47974735
Female,angry,angry,0.875,0.125,0.857403,0.18418914
Female,happy,happy,0.75,0.75,0.71604115,0.714957
Male,neutral,sad,0.375,0.375,0.58529145,0.45503265
Male,happy,sad,0.375,0.375,0.46781987,0.41703212
Male,angry,angry,0.75,0.375,0.7680668,0.17453504
Female,happy,happy,0.75,0.875,0.8743778,0.6717212
Male,happy,happy,0.5,0.375,0.8106464,0.7783226
Female,angry,angry,0.875,0.25,0.78429943,0.24166872
Female,neutral,neutral,0.5,0.5,0.5029788,0.5656955
Female,sad,neutral,0.375,0.5,0.39255586,0.5605124
Female,happy,happy,0.25,0.5,0.6423317,0.5746369
Male,happy,happy,0.5,0.375,0.63399404,0.41738263
Female,happy,neutral,0.75,0.25,0.66398096,0.48165038
Male,happy,angry,0.625,0.5,0.6459989,0.26695073
Female,angry,angry,0.875,0.25,0.8562604,0.17446293
Female,happy,happy,0.875,0.625,0.8342927,0.8321014
Female,happy,happy,0.625,0.75,0.699799,0.7593101
Female,sad,sad,0.625,0.75,0.5391384,0.30849412
Female,happy,surprise,0.625,0.375,0.788694,0.3825813
Male,neutral,angry,0.5,0.375,0.6006538,0.5516515
Male,angry,angry,0.75,0.25,0.816669,0.2385889
Female,happy,happy,0.875,0.75,0.8600178,0.7203602
Male,happy,angry,0.75,0.75,0.54844356,0.2002243
Female,happy,happy,0.75,0.875,0.83550733,0.8462978
Female,angry,angry,0.5,0.375,0.7868077,0.24806413
Female,happy,happy,0.625,0.75,0.8073783,0.76566106
Female,happy,neutral,0.5,0.625,0.5962541,0.57082415
Female,happy,happy,0.625,0.75,0.64954275,0.674187
Male,neutral,neutral,0.5,0.5,0.6456736,0.5911149
Male,happy,sad,0.375,0.25,0.25096276,0.3730754
Female,angry,contempt,0.625,0.25,0.4583306,0.304963
Male,happy,happy,0.625,0.25,0.7382436,0.73506004
Female,angry,angry,0.5,0.375,0.6969753,0.32324466
Female,neutral,happy,0.41666675,0.5,0.6020512,0.69566256
Male,angry,angry,0.625,0.375,0.5822429,0.29822233
Female,angry,angry,0.75,0.125,0.77704877,0.21798186
Male,neutral,happy,0.625,0.5,0.5153521,0.57428694
Female,sad,sad,0.625,0.75,0.56225014,0.45163256
Male,happy,surprise,0.625,0.625,0.602546,0.57568365
Male,neutral,contempt,0.25,0.375,0.5162513,0.4411962
Female,happy,neutral,0.5,0.75,0.5304634,0.54925704
Male,neutral,contempt,0.375,0.625,0.45708606,0.5303255
Female,angry,angry,0.875,0.25,0.8672002,0.23919159
Male,neutral,neutral,0.625,0.5,0.5816072,0.6585337
Female,happy,happy,0.625,0.5,0.757412,0.64946145
Female,neutral,contempt,0.375,0.5,0.73346907,0.5989771
Female,happy,neutral,0.375,0.625,0.50672275,0.553487
Male,happy,neutral,0.5,0.75,0.62779725,0.5444952
Male,neutral,angry,0.625,0.25,0.72653437,0.29569584
Female,happy,happy,0.625,0.75,0.7269477,0.66475326
Female,angry,surprise,0.5,0.25,0.7916216,0.598835
Male,happy,sad,0.25,0.625,0.37011856,0.4841709
Female,happy,happy,0.625,0.75,0.74281734,0.7512281
Male,happy,happy,0.75,0.75,0.70485485,0.761403
Female,angry,angry,0.75,0.25,0.83420485,0.17061837
Female,angry,neutral,0.625,0.375,0.5910615,0.4369932
Female,happy,happy,0.5,0.5,0.5764345,0.52820563
Male,angry,angry,0.625,0.25,0.75431085,0.16736968
Male,happy,happy,0.625,0.875,0.5459036,0.6771458
Male,happy,happy,0.375,0.5,0.58762836,0.6155767
Female,happy,happy,0.625,1.0,0.723637,0.6140989
Female,happy,neutral,0.375,0.5,0.5318183,0.44948977
Male,happy,happy,0.625,0.5,0.741112,0.7599671
Female,happy,happy,0.5,0.75,0.6858249,0.56807846
Female,happy,happy,0.625,0.75,0.8144226,0.7695767
Female,angry,angry,0.625,0.375,0.80662405,0.18095095
Female,angry,angry,0.375,0.5,0.4994778,0.40984786
Female,angry,angry,0.75,0.125,0.69580865,0.16672704
Female,angry,angry,0.875,0.125,0.8592091,0.17901634
Male,happy,happy,0.375,0.75,0.47344124,0.6674912
Male,happy,sad,0.375,0.75,0.61061037,0.32997274
Female,happy,happy,0.5,0.75,0.73639125,0.6631946
Male,neutral,happy,0.5,0.625,0.62814504,0.66619855
Male,sad,sad,0.375,0.25,0.27901578,0.26305032
Female,angry,happy,0.5,0.125,0.7109507,0.5915078
Female,happy,happy,0.75,0.75,0.8263412,0.8150482
Male,happy,sad,0.625,0.25,0.5784102,0.5168572
Male,surprise,happy,0.5,0.5,0.42129573,0.5230604
Female,happy,happy,0.5,0.375,0.6618172,0.6605086
Female,happy,happy,0.75,1.0,0.82365835,0.8112346
Male,neutral,neutral,0.375,0.5,0.5011711,0.57801
Male,happy,happy,0.5,0.75,0.6492789,0.6249858
Female,sad,sad,0.5,0.25,0.5889091,0.5042707
Male,happy,happy,0.5,0.5,0.5029877,0.5439214
Male,neutral,contempt,0.5,0.375,0.41735232,0.5019744
Male,happy,neutral,0.5,0.375,0.52957195,0.5021079
Female,angry,angry,0.625,0.375,0.8401135,0.23080094
Female,surprise,surprise,0.5,0.375,0.46041855,0.55268925
Male,angry,angry,0.75,0.125,0.6404596,0.20927109
Male,happy,neutral,0.5,0.625,0.5057779,0.60578203
Female,angry,happy,0.75,0.625,0.7361654,0.7373343
Male,neutral,angry,0.5,0.375,0.6560508,0.17136507
Male,happy,neutral,0.5,0.75,0.51691157,0.5243227
Male,neutral,happy,0.25,0.5,0.5914697,0.6599677
Female,happy,happy,0.5,0.375,0.65863776,0.41949978
Male,sad,happy,0.25,0.25,0.55504215,0.6131533
Male,neutral,neutral,0.5,0.75,0.59040844,0.58140224
Male,happy,happy,0.5,0.875,0.7129382,0.71087176
Female,happy,happy,0.75,0.875,0.59754175,0.754951
Male,angry,angry,0.5,0.375,0.7618535,0.27696243
Male,happy,angry,0.5,0.5,0.6214206,0.4249319
Female,angry,angry,0.41666675,0.25,0.6920049,0.52791804
Female,neutral,neutral,0.5,0.75,0.58354217,0.5228419
Male,happy,surprise,0.375,0.375,0.68860114,0.56203544
Female,happy,surprise,0.625,0.875,0.73459005,0.7065812
Male,happy,happy,0.625,0.625,0.77059376,0.35650322
Female,angry,angry,0.875,0.125,0.85831624,0.17324285
Female,neutral,happy,0.875,0.375,0.81130964,0.6017077
Female,happy,contempt,0.625,0.5,0.5309651,0.3530026
Male,happy,happy,0.625,0.5,0.717894,0.6630989
Male,neutral,happy,0.5,0.375,0.58234197,0.59558976
Male,happy,happy,0.625,0.75,0.6634787,0.59040385
Female,happy,happy,0.75,0.5,0.7758233,0.66548586
Male,happy,happy,0.5,0.5,0.54275596,0.66570854
Male,neutral,happy,0.625,0.5,0.4397789,0.4689773
Male,happy,neutral,0.625,0.625,0.5827316,0.47456348
Male,happy,happy,0.625,0.75,0.7602609,0.65723735
Female,sad,sad,0.375,0.375,0.3164581,0.31027713
Male,sad,sad,0.25,0.25,0.28187582,0.28391594
Male,neutral,angry,0.5,0.75,0.56989163,0.3568379
Male,angry,angry,0.875,0.125,0.8548051,0.18555678
Male,neutral,neutral,0.25,0.5,0.4939409,0.5155707
Male,angry,neutral,0.625,0.5,0.5859558,0.5433406
Male,happy,sad,0.25,0.375,0.54126525,0.38751623
Female,surprise,angry,0.625,0.125,0.59948546,0.2715652
Male,happy,angry,0.5,0.25,0.556605,0.28094405
Female,happy,happy,0.75,0.5,0.7247587,0.6538532
Male,neutral,neutral,0.375,0.5,0.56009763,0.58246785
Male,sad,sad,0.5,0.5,0.55472845,0.46732876
Female,neutral,neutral,0.25,0.5,0.40290207,0.46938467
Male,neutral,neutral,0.5,0.25,0.58204794,0.5444608
Female,happy,contempt,0.375,0.5,0.35663655,0.55821675
Male,neutral,happy,0.375,0.5,0.6136433,0.6771587
Male,happy,neutral,0.375,0.625,0.6163555,0.6188094
Male,neutral,happy,0.375,0.375,0.65308166,0.6471522
Male,happy,happy,0.625,0.75,0.6102836,0.5170821
Female,happy,happy,0.75,0.875,0.86209005,0.7854009
Female,happy,happy,0.625,0.875,0.8454318,0.8372394
Female,happy,surprise,0.75,0.875,0.6766148,0.4764259
Female,sad,happy,0.5,0.125,0.52069354,0.5183008
Male,sad,neutral,0.375,0.25,0.30394125,0.45189425
Male,angry,happy,0.875,0.125,0.85952413,0.714403
Female,angry,neutral,0.25,0.375,0.54504097,0.4912799
Female,angry,happy,0.625,0.125,0.7353536,0.6073189
Female,angry,angry,0.875,0.0,0.79676926,0.16385062
Female,happy,happy,0.75,0.875,0.86257917,0.8196991
Female,sad,happy,0.75,0.75,0.61167973,0.4531873
Male,happy,happy,0.5,0.25,0.7383585,0.7891695
Female,neutral,happy,0.5,0.375,0.68611044,0.6931446
Male,happy,contempt,0.625,0.125,0.52565515,0.4321193
Female,sad,sad,0.25,0.375,0.2443921,0.34308174
Female,happy,angry,0.75,0.625,0.7331891,0.35189027
Male,happy,happy,0.5,0.5,0.67273605,0.39482072
Female,neutral,happy,0.375,0.625,0.7948315,0.67608124
Male,happy,sad,0.375,0.375,0.5057176,0.28138632
Male,happy,neutral,0.5,0.625,0.5087832,0.61831456
Male,happy,happy,0.625,0.625,0.76890886,0.6953166
Female,neutral,sad,0.25,0.375,0.54678386,0.3870066
Female,neutral,angry,0.375,0.75,0.53270996,0.38156435
Female,happy,surprise,0.625,0.75,0.77336377,0.45492876
Male,happy,surprise,0.5,0.75,0.74593264,0.644383
Male,happy,contempt,0.625,0.625,0.40567344,0.41375452
Female,angry,angry,0.875,0.125,0.88123554,0.2528292
Male,happy,neutral,0.5,0.25,0.4841866,0.6136091
Male,sad,surprise,0.375,0.5,0.5083186,0.5161269
Male,happy,sad,0.375,0.625,0.5082915,0.36106017
Female,angry,happy,0.375,0.25,0.7189835,0.581729
Female,happy,neutral,0.75,0.625,0.602239,0.5593928
Male,happy,happy,0.5,0.625,0.63339704,0.71109736
Female,angry,happy,0.875,0.125,0.8394054,0.7196586
Female,happy,happy,0.625,0.875,0.7585047,0.7869622
Female,happy,happy,0.625,0.25,0.815631,0.6751311
Male,happy,happy,0.625,0.875,0.75281066,0.7877097
Female,happy,happy,0.625,0.625,0.75127095,0.6253199
Male,happy,neutral,0.5,0.5,0.43587473,0.4715839
Female,angry,contempt,0.875,0.25,0.5009362,0.47098398
Male,happy,happy,0.75,0.375,0.7567882,0.6050488
Male,sad,happy,0.25,0.5,0.4571888,0.627297
Male,happy,happy,0.375,0.625,0.645978,0.71029234
Female,sad,sad,0.625,0.125,0.70622236,0.2717853
Male,neutral,angry,0.375,0.5,0.43887365,0.431083
Male,neutral,contempt,0.375,0.375,0.2634581,0.31841114
Male,happy,happy,0.625,0.75,0.54113746,0.6917871
Male,angry,happy,0.625,0.125,0.7280775,0.7404826
Female,angry,contempt,0.5,0.375,0.6366002,0.4963456
Female,happy,happy,0.875,1.0,0.86648756,0.7076454
Female,sad,sad,0.375,0.25,0.56600326,0.34597775
Female,angry,angry,0.875,0.25,0.8100888,0.21151216
Male,neutral,neutral,0.375,0.375,0.5169146,0.4633179
Female,angry,angry,0.875,0.125,0.7724183,0.56130105
Female,neutral,happy,0.25,0.625,0.74042076,0.8158874
Female,angry,angry,0.625,0.125,0.84659827,0.39535034
Male,sad,neutral,0.5,0.25,0.5077457,0.58378375
Male,angry,angry,0.5,0.375,0.7257846,0.21776465
Female,angry,happy,0.75,0.125,0.87073296,0.76782906
Female,happy,angry,0.75,0.875,0.58523613,0.27854562
Female,happy,happy,0.5,0.625,0.6178099,0.6704417
Male,angry,neutral,0.375,0.25,0.60731643,0.52981865
Female,happy,happy,0.875,0.875,0.81388754,0.78175557
Female,happy,neutral,0.25,0.375,0.5349737,0.5443604
Female,angry,happy,0.875,0.125,0.7000604,0.5925431
Male,happy,happy,0.375,0.375,0.6378498,0.5773984
Female,happy,happy,0.5,0.625,0.5729525,0.71632904
Male,sad,sad,0.375,0.25,0.37207565,0.21340792
Male,happy,neutral,0.625,0.5,0.48933983,0.50453866
Male,sad,angry,0.5,0.25,0.5904701,0.3231181
Male,happy,happy,0.75,0.75,0.7520523,0.7500297
Female,angry,angry,0.75,0.125,0.83950186,0.20244834
Female,happy,contempt,0.625,0.75,0.78827864,0.5207773
Male,happy,happy,0.375,0.625,0.5569365,0.5988021
Male,angry,happy,0.75,0.25,0.65429217,0.43735358
Female,happy,happy,0.625,0.625,0.7312874,0.71546704
Male,neutral,sad,0.5,0.5,0.45797944,0.49378434
Female,happy,angry,0.75,0.75,0.7160126,0.19604388
Female,happy,happy,0.375,0.625,0.48504272,0.6348658
Male,happy,neutral,0.75,0.75,0.5581225,0.5357578
Male,neutral,happy,0.5,0.625,0.61490077,0.71241
Female,happy,sad,0.5,0.75,0.52212286,0.3611307
Female,neutral,happy,0.41666675,0.5,0.7607073,0.7022518
Female,happy,angry,0.5,0.25,0.85522765,0.32186124
Male,angry,happy,0.375,0.25,0.69415486,0.45653373
Female,angry,angry,0.625,0.25,0.8233677,0.23953715
Male,neutral,neutral,0.625,0.5,0.50184816,0.5858009
Male,neutral,happy,0.5,0.75,0.6594289,0.67059505
Male,happy,neutral,0.5,0.625,0.5809937,0.5565419
Male,happy,happy,0.75,0.875,0.65713394,0.7106516
Female,happy,happy,0.875,1.0,0.8464323,0.7543908
Male,neutral,happy,0.375,0.5,0.6176842,0.6324637
Male,angry,angry,0.875,0.125,0.7682918,0.2127536
Male,sad,neutral,0.5,0.375,0.52218956,0.47026005
Female,angry,contempt,0.375,0.25,0.5639726,0.38861308
Female,neutral,neutral,0.16666675,0.5,0.5893111,0.57989764
Female,neutral,happy,0.375,0.5,0.6750201,0.53562653
Male,neutral,neutral,0.5,0.375,0.32221287,0.51621974
Male,neutral,happy,0.375,0.375,0.61168784,0.66478175
Male,neutral,happy,0.5,0.5,0.47326517,0.6523607
Male,happy,happy,0.5,0.625,0.66612613,0.67700845
Female,happy,happy,0.875,0.875,0.835109,0.8432501
Female,angry,angry,0.75,0.25,0.8486931,0.33084992
Female,happy,neutral,0.625,0.5,0.5682948,0.4754748
Male,angry,angry,0.875,0.0,0.84797275,0.16530833
Female,happy,happy,0.625,0.875,0.75755465,0.7674943
Male,angry,angry,0.875,0.25,0.5777033,0.18598858
Male,happy,neutral,0.5,0.625,0.625056,0.61692756
Female,happy,happy,0.625,0.375,0.70909464,0.6549528
Female,sad,sad,0.25,0.375,0.28754815,0.2416683
Male,neutral,surprise,0.625,0.5,0.7324357,0.60574025
Male,sad,neutral,0.25,0.375,0.3917787,0.44198036
Female,happy,happy,0.75,0.875,0.8897842,0.49768087
Female,neutral,happy,0.5,0.25,0.6587742,0.64128727
Male,neutral,happy,0.5,0.625,0.7263753,0.7018371
Male,happy,angry,0.625,0.25,0.6119942,0.28549564
Female,happy,happy,0.75,0.75,0.7729488,0.8010859
Female,sad,sad,0.75,0.25,0.68181235,0.3797405
Male,neutral,contempt,0.5,0.5,0.36354175,0.36385643
Female,angry,angry,0.625,0.25,0.7351019,0.29119357
Male,neutral,neutral,0.41666675,0.5,0.62884295,0.60762364
Female,neutral,happy,0.625,0.625,0.7991786,0.564816
Female,angry,angry,0.625,0.125,0.7966292,0.19509985
Female,angry,angry,0.875,0.25,0.86302686,0.1796405
Male,happy,happy,0.5,0.375,0.6436844,0.57460535
Female,angry,happy,0.875,0.125,0.77864635,0.59916633
Female,happy,surprise,0.875,0.75,0.82119155,0.6544402
Female,angry,contempt,0.33333325,0.33333325,0.45633018,0.380591
Male,sad,neutral,0.375,0.25,0.4644996,0.4836067
Female,sad,sad,0.25,0.375,0.21370292,0.25687978
Female,angry,angry,0.625,0.25,0.77673125,0.21712053
Female,angry,angry,0.5,0.25,0.72500855,0.20575131
Female,happy,happy,0.375,0.75,0.6385941,0.6893745
Female,happy,happy,0.625,0.875,0.8624202,0.741911
Male,happy,happy,0.75,0.75,0.64545536,0.7030714
Female,happy,sad,0.25,0.75,0.28879175,0.37075758
Female,sad,sad,0.625,0.125,0.6984762,0.42290452
Female,surprise,sad,0.5,0.625,0.45413008,0.5345676
Female,surprise,neutral,0.5,0.375,0.32553193,0.45750847
Male,happy,happy,0.375,0.625,0.6322746,0.6161576
Male,neutral,neutral,0.375,0.75,0.6028071,0.5453694
Female,neutral,happy,0.25,0.5,0.70804566,0.60583264
Male,neutral,happy,0.41666675,0.41666675,0.63213724,0.6046989
Male,angry,happy,0.875,0.25,0.87201923,0.5216392
Male,sad,happy,0.5,0.375,0.5403083,0.5895848
Female,neutral,surprise,0.25,0.375,0.36423337,0.42677414
Female,angry,happy,0.375,0.375,0.55436766,0.5213955
Male,happy,happy,0.375,0.625,0.70886344,0.741279
Male,happy,happy,0.625,0.625,0.7169433,0.5873614
Female,happy,happy,0.75,0.875,0.8520959,0.82074547
Female,happy,contempt,0.58333325,0.5,0.75700957,0.47205445
Male,neutral,neutral,0.625,0.375,0.6507893,0.6395861
Male,angry,happy,0.75,0.125,0.8037097,0.71612763
Male,neutral,neutral,0.5,0.5,0.4102743,0.53802156
Male,happy,happy,0.625,0.75,0.77652025,0.79153764
Female,happy,happy,0.625,0.75,0.75403076,0.81086355
Male,happy,neutral,0.625,0.5,0.4942083,0.5281829
Female,angry,angry,0.875,0.125,0.85750556,0.16977341
Female,happy,happy,0.75,0.75,0.7332123,0.75042015
Female,happy,happy,0.875,1.0,0.72099894,0.79445195
Male,happy,happy,0.375,0.5,0.6192506,0.6861371
Female,angry,surprise,0.75,0.0,0.80601645,0.65213245
Male,happy,happy,0.375,0.625,0.5172424,0.5591228
Male,neutral,happy,0.375,0.5,0.53434384,0.64086455
Male,neutral,neutral,0.5,0.625,0.50327384,0.52054787
Male,sad,sad,0.25,0.25,0.34983423,0.33470696
Male,sad,sad,0.25,0.375,0.28286105,0.22287261
Male,happy,sad,0.375,0.625,0.26577926,0.33229017
Male,angry,angry,0.625,0.375,0.63980913,0.3225778
Male,neutral,neutral,0.25,0.5,0.4516702,0.49549186
Female,neutral,happy,0.625,0.75,0.7926435,0.64682484
Male,happy,happy,0.5,0.375,0.6751335,0.6820551
Male,angry,neutral,0.5,0.375,0.42283344,0.4667293
Male,sad,neutral,0.375,0.25,0.50036705,0.42976847
Male,happy,happy,0.625,0.875,0.68426865,0.8335474
Male,happy,neutral,0.625,0.625,0.63199586,0.43926325
Female,happy,happy,0.625,0.625,0.606825,0.6615071
Male,happy,surprise,0.625,0.5,0.62341285,0.5368691
Male,neutral,sad,0.25,0.375,0.48682556,0.47062677
Male,sad,sad,0.25,0.375,0.3187665,0.35082942
Female,happy,neutral,0.375,0.625,0.6289894,0.5128507
Female,neutral,angry,0.25,0.5,0.60196424,0.40827823
Male,happy,happy,0.5,0.75,0.68591505,0.6790561
Male,happy,happy,0.5,0.75,0.58376765,0.5904248
Female,sad,happy,0.375,0.375,0.50016505,0.603345
Female,sad,sad,0.25,0.25,0.2381059,0.2696896
Male,angry,surprise,0.625,0.125,0.6576614,0.3758331
Male,neutral,happy,0.625,0.5,0.6569712,0.59347814
Female,neutral,angry,0.75,0.625,0.5800734,0.5295011
Female,sad,sad,0.375,0.25,0.40761024,0.47356215
Female,happy,happy,0.625,0.5,0.6062717,0.52561784
Female,angry,angry,0.875,0.125,0.85707283,0.18493776
Male,sad,contempt,0.25,0.375,0.4890435,0.5414233
Male,happy,neutral,0.375,0.625,0.55264306,0.6113456
Male,neutral,sad,0.5,0.5,0.48631608,0.5782957
Female,sad,neutral,0.625,0.375,0.5587087,0.61541146
Male,happy,happy,0.625,0.625,0.7259642,0.73077255
Male,neutral,neutral,0.5,0.5,0.51631534,0.5912925
Female,happy,happy,0.625,1.0,0.8639085,0.8173366
Female,happy,happy,0.625,0.75,0.80328214,0.6254936
Female,angry,happy,0.75,0.25,0.72220176,0.52441293
Male,angry,happy,0.625,0.375,0.6834612,0.69876343
Female,angry,angry,0.875,0.125,0.86982834,0.2123042
Male,happy,angry,0.5,0.5,0.5794321,0.30019537
Female,happy,angry,0.625,0.75,0.86422634,0.23686264
Female,neutral,angry,0.125,0.375,0.6328212,0.20829856
Male,sad,neutral,0.625,0.375,0.34483138,0.4750699
Female,happy,happy,0.5,0.75,0.7230382,0.70461774
Male,happy,angry,0.625,0.75,0.47315624,0.20105672
Female,happy,surprise,0.375,0.625,0.6956668,0.6757263
Female,angry,angry,0.75,0.25,0.74381506,0.21779962
Female,neutral,neutral,0.375,0.5,0.5678334,0.6160199
Female,happy,angry,0.875,0.75,0.8517422,0.1717704
Female,happy,happy,0.625,0.75,0.63152343,0.72342473
Male,happy,surprise,0.5,0.5,0.62137294,0.592211
Female,happy,happy,0.625,0.75,0.6889621,0.71670574
Male,happy,happy,0.625,0.75,0.72940964,0.75201523
Female,happy,surprise,0.625,0.5,0.80854475,0.7427975
Male,neutral,happy,0.5,0.5,0.764107,0.6825668
Female,angry,contempt,0.5,0.375,0.5774852,0.43702242
Male,sad,neutral,0.25,0.375,0.407891,0.56059855
Male,happy,surprise,0.375,0.375,0.50096655,0.53557515
Female,happy,happy,0.625,0.625,0.83703387,0.770337
Male,sad,neutral,0.375,0.375,0.4164578,0.44703814
Female,happy,happy,0.625,0.75,0.6653803,0.6133999
Male,neutral,happy,0.5,0.5,0.6310246,0.6470067
Male,angry,angry,0.625,0.125,0.4593097,0.33516213
Female,happy,happy,0.625,0.75,0.7492847,0.76842636
Female,neutral,happy,0.25,0.75,0.55623686,0.5239381
Female,happy,happy,0.5,0.75,0.82469285,0.8521889
Female,happy,angry,0.75,0.75,0.70653594,0.6261461
